first_page_exposure,polarity,subjectivity,polarity_sign,polarity_magnitude,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob,is_helpful,actual_helpfulness
12,0.95,0.525555556,1,0.95,8.54,5.52,1,0,1,0,1,1,0,0,1,0,1,0.3919768061513792,0,0
22,0.9732,0.581060606,1,0.9732,17.01,4.14,0,0,1,1,1,0,0,1,1,1,1,0.34262563876983565,0,0
368,0.9451,0.403571429,1,0.9451,5.12,4.42,1,0,0,0,1,1,0,0,0,0,1,0.5130245337478208,1,2
13,0.9764,0.4605,1,0.9764,9.47,16.54,1,1,1,0,1,1,1,1,1,1,1,0.5613309607143374,0,0
56,0.9904,0.536499582,1,0.9904,7.12,27.75,1,1,0,1,1,1,1,1,1,1,1,0.675429755724366,1,1
60,0.9012,0.504711174,1,0.9012,8.19,13.51,1,0,0,1,1,1,1,0,0,1,1,0.5122538077900197,1,1
23,0.9349,0.609722222,1,0.9349,12.37,4.42,0,0,0,1,1,1,1,1,1,1,1,0.38509850768746423,1,1
68,0.8126,0.80952381,1,0.8126,11.67,1.0,0,0,0,0,1,1,0,0,1,0,1,0.3248202065284418,0,0
10,0.9843,0.627813853,1,0.9843,9.42,10.89,1,0,1,0,1,1,1,1,1,0,1,0.46511040519090224,0,0
225,0.9584,0.508465608,1,0.9584,6.83,8.59,1,0,1,1,1,1,0,0,1,0,1,0.49217066496016243,1,1
247,0.9828,0.764732143,1,0.9828,6.75,9.23,1,0,1,0,1,1,0,1,0,1,1,0.5241318566067594,1,3
1206,0.9493,0.583333333,1,0.9493,6.22,8.3,1,0,1,1,1,1,0,0,1,1,1,0.8130320407722629,1,2
15,0.9493,0.580999652,1,0.9493,8.77,23.97,1,0,1,0,1,1,1,0,1,1,1,0.6082436812386709,0,0
10,0.8655,0.488371628,1,0.8655,12.53,4.95,1,0,0,1,1,0,0,0,0,1,1,0.3712462606679258,0,0
127,0.9432,0.577777778,1,0.9432,7.14,5.85,1,0,0,1,1,1,1,1,1,1,1,0.4740190704543393,1,1
153,0.9337,0.310492063,1,0.9337,10.1,5.51,1,0,0,1,1,1,0,1,1,1,1,0.4912316315812536,1,2
5,0.8126,0.7375,1,0.8126,12.12,1.45,1,0,0,0,0,1,0,0,1,0,0,0.2733090555630292,1,1
144,0.9963,0.57994228,1,0.9963,8.73,17.86,1,0,1,1,1,1,0,1,1,1,1,0.588835183847851,0,0
74,0.9948,0.570859788,1,0.9948,10.42,13.68,1,0,1,1,1,1,1,1,0,0,1,0.5058891045612092,0,0
14,0.4588,0.55,1,0.4588,3.96,5.54,1,0,0,0,1,0,0,0,1,1,1,0.3965571711690656,1,1
58,0.9644,0.515555556,1,0.9644,5.88,6.08,1,0,1,1,1,1,0,1,1,1,1,0.4377454373978274,0,0
257,0.9781,0.519620811,1,0.9781,7.52,18.38,1,0,0,1,1,1,0,1,1,1,1,0.6418282027353722,1,1
145,0.9811,0.546414566,1,0.9811,5.43,14.54,1,0,1,1,1,1,1,1,1,1,1,0.5650642656720687,0,0
160,0.9885,0.678181818,1,0.9885,8.52,6.54,1,0,0,1,1,0,0,0,1,0,1,0.40926835465700034,1,8
767,0.9674,0.418988095,1,0.9674,8.1,16.09,1,1,0,0,1,1,1,1,1,1,1,0.7984214394219739,0,0
522,0.9673,0.545535714,1,0.9673,12.04,9.42,1,1,1,1,1,1,1,0,1,1,1,0.6446163989517611,0,0
2,0.7976,0.456060606,1,0.7976,6.41,7.17,1,0,0,0,1,1,0,1,0,1,1,0.4444657377764156,0,0
8,0.9794,0.565666667,1,0.9794,7.62,7.86,1,1,1,1,1,1,0,0,0,0,1,0.39900993085575165,1,3
76,0.9853,0.742307692,1,0.9853,7.21,5.66,1,0,0,0,1,1,0,0,1,1,1,0.4225972625317981,0,0
16,0.875,0.444871795,1,0.875,8.72,7.57,1,0,0,0,1,1,1,0,0,1,1,0.44809384310357137,1,1
5,0.9643,0.591428571,1,0.9643,14.22,7.83,1,1,1,0,1,1,0,1,1,1,1,0.4536981352777873,0,0
13,0.9856,0.624285714,1,0.9856,8.5,7.36,1,0,0,0,1,0,0,0,1,0,1,0.3769650535071679,1,1
88,0.9668,0.544444444,1,0.9668,6.74,5.16,1,0,1,1,1,1,0,0,1,1,1,0.4220663505955908,0,0
28,0.9946,0.709693878,1,0.9946,9.37,7.17,1,0,0,1,1,1,0,0,1,0,1,0.39804322479160215,1,2
13,0.9867,0.53961039,1,0.9867,5.2,3.94,1,0,0,1,1,0,0,0,1,1,0,0.2996739161752819,0,0
27,0.9698,0.538809524,1,0.9698,7.44,7.39,1,0,0,1,1,0,0,1,1,1,1,0.4129320984497557,0,0
55,0.9935,0.642604167,1,0.9935,8.58,14.73,1,0,1,1,1,1,1,1,1,1,1,0.5300953252563378,1,2
23,-0.6344,0.464962121,0,0.6344,4.83,7.08,1,0,0,0,1,0,0,0,1,0,1,0.4938118804635451,0,0
12,0.8158,0.490068027,1,0.8158,5.6,3.29,1,0,0,0,1,0,1,1,0,1,1,0.3838447098659526,0,0
25,0.9829,0.454545455,1,0.9829,8.22,6.04,1,0,0,0,1,1,0,0,1,1,1,0.4281980321107138,0,0
23,0.7845,0.758333333,1,0.7845,8.11,1.12,1,0,0,0,1,1,0,0,0,1,1,0.3581115117079924,0,0
59,0.9872,0.743589744,1,0.9872,13.7,5.33,0,0,0,0,1,1,0,1,0,0,1,0.370162066722858,0,0
50,0.9737,0.549,1,0.9737,6.39,7.62,1,0,0,0,1,1,0,0,1,1,1,0.4457711211366192,1,4
91,0.9442,0.613888889,1,0.9442,9.34,3.67,1,0,0,1,1,0,0,0,0,1,1,0.37308918701798915,0,0
39,0.044,0.609027778,1,0.044,16.03,8.93,1,0,1,1,1,0,0,0,1,1,1,0.4503945746336246,1,1
29,-0.2951,0.550526316,0,0.2951,29.99,13.21,1,0,0,1,1,1,1,0,1,1,1,0.6132989064153913,1,1
14,0.8074,0.5325,1,0.8074,6.44,5.35,1,0,1,0,1,1,0,0,1,1,1,0.41183973794991524,0,0
27,0.9753,0.495897436,1,0.9753,9.59,5.48,1,0,0,0,1,1,0,0,1,0,1,0.4037685601170394,0,0
16,0.9735,0.581527778,1,0.9735,4.61,10.75,1,0,0,1,1,1,1,1,1,1,1,0.47995409589694243,1,6
16,0.5719,0.445625,1,0.5719,13.58,5.39,1,0,0,0,1,1,0,0,0,1,1,0.43147091318604536,0,0
2,0.4939,0.498511905,1,0.4939,14.4,1.87,1,0,0,0,1,1,0,0,0,1,1,0.3910129611795537,0,0
13,0.9001,0.515873016,1,0.9001,7.82,8.15,1,0,1,0,1,0,1,0,1,1,1,0.4176748302715799,1,2
40,0.9703,0.549751553,1,0.9703,7.53,15.31,1,0,1,1,1,1,1,1,1,1,1,0.5366856023910485,0,0
92,0.9821,0.646363636,1,0.9821,5.35,3.88,1,0,0,0,1,1,0,0,1,0,1,0.3966966463924033,1,8
72,0.9548,0.45681379,1,0.9548,7.39,29.04,1,0,0,1,1,1,1,0,1,1,1,0.6792238714621206,1,8
13,0.9883,0.828395062,1,0.9883,7.12,6.27,1,0,1,0,1,1,0,1,1,1,1,0.4111365279579096,0,0
10,0.9274,0.556666667,1,0.9274,8.28,6.68,1,0,0,0,1,1,1,1,1,1,1,0.4509829587509658,0,0
139,0.9161,0.437106227,1,0.9161,8.89,34.33,1,0,1,0,1,1,1,1,1,1,1,0.7626954420510791,1,1
75,0.9551,0.5625,1,0.9551,12.77,9.33,1,0,0,0,1,0,0,1,1,1,1,0.46305197977222495,1,3
13,0.9661,0.712179487,1,0.9661,9.56,9.61,1,0,1,0,1,1,1,0,1,1,1,0.4505880859363715,1,1
4,0.96,0.586280992,1,0.96,7.09,3.01,0,0,0,0,1,1,0,0,0,0,1,0.31960487106332874,1,1
43,0.6798,0.625,1,0.6798,5.0,2.64,0,0,0,1,1,0,0,0,1,1,1,0.3219622373356366,0,0
14,0.9403,0.546628788,1,0.9403,7.29,6.43,1,0,0,0,1,1,0,1,1,0,1,0.4202174015958404,0,0
26,0.9808,0.528012821,1,0.9808,9.08,19.41,1,1,1,1,1,1,1,1,1,1,1,0.5820819725548471,0,0
27,0.9217,0.541259259,1,0.9217,9.34,7.95,1,0,1,1,1,1,1,0,0,1,1,0.4351436999727908,0,0
4,0.8519,0.458333333,1,0.8519,8.08,4.44,1,0,0,1,1,1,1,0,1,0,1,0.39252482591818394,0,0
3,0.9165,0.637878788,1,0.9165,8.66,5.96,1,0,0,1,1,0,0,1,0,0,1,0.36135968811551544,1,1
333,0.9723,0.576772031,1,0.9723,5.99,17.35,1,0,0,1,1,1,1,1,1,1,1,0.6624485193064586,0,0
31,0.996,0.485204941,1,0.996,13.17,19.63,1,0,1,1,1,1,1,1,1,1,1,0.5868113886138582,0,0
18,0.981,0.551785714,1,0.981,7.54,9.53,1,0,1,1,1,1,1,1,1,1,1,0.4676886945514483,1,2
81,0.5956,1.0,1,0.5956,6.6,3.29,1,0,1,1,1,0,1,0,0,0,1,0.33914118684592043,1,1
47,0.9909,0.565584416,1,0.9909,8.72,22.77,1,1,1,1,1,1,1,1,1,1,1,0.6200498673931015,0,0
23,0.9302,0.410897436,1,0.9302,64.32,9.18,1,1,1,0,1,1,1,1,0,1,1,0.5410971497852943,1,1
88,0.9607,0.736904762,1,0.9607,9.25,2.31,1,0,0,0,1,0,0,0,1,0,1,0.34845770373541773,1,2
152,0.9531,0.435292398,1,0.9531,6.58,17.32,1,1,1,1,1,1,1,1,1,1,1,0.6108039690188445,1,1
6,0.9847,0.632051282,1,0.9847,7.38,9.89,1,0,1,0,1,1,1,0,1,1,1,0.4534232984941086,0,0
36,0.8442,0.541666667,1,0.8442,9.04,5.58,1,1,1,1,1,0,0,0,1,1,1,0.38895875911487293,0,0
122,0.9939,0.581481481,1,0.9939,7.16,7.51,1,1,1,0,1,0,1,0,1,1,1,0.44804637486373927,0,0
178,0.8442,0.43125,1,0.8442,5.44,4.85,1,0,0,0,1,0,1,1,0,1,1,0.46255264496552884,0,0
14,0.9328,0.507539683,1,0.9328,14.51,7.49,1,0,0,0,1,1,1,0,1,0,1,0.43536091256031356,0,0
127,0.9394,0.746753247,1,0.9394,8.27,6.92,1,0,1,1,1,1,0,0,0,1,1,0.43534664300977394,0,0
40,0.9771,0.84375,1,0.9771,6.18,4.13,0,0,1,0,1,0,0,1,1,1,1,0.33013129972086347,0,0
79,0.9919,0.565468975,1,0.9919,8.96,13.04,1,1,0,0,1,1,0,1,1,1,1,0.5358522061247196,1,6
47,0.9485,0.557142857,1,0.9485,4.97,3.69,1,0,1,0,1,0,0,0,1,1,0,0.3111300515900551,0,0
63,0.9678,0.698888889,1,0.9678,8.39,7.48,1,0,0,1,1,0,1,0,1,0,1,0.3933662664220797,1,1
29,0.7783,0.65,1,0.7783,11.4,1.1,0,0,0,0,1,1,0,0,0,0,0,0.2640105717904651,1,1
247,0.5423,0.3921875,1,0.5423,11.89,9.52,1,0,0,0,0,0,1,1,1,1,1,0.5403031559233696,1,10
28,0.9786,0.498435374,1,0.9786,9.77,23.56,1,0,0,1,1,1,0,0,1,1,1,0.6007558681137993,1,2
48,0.9558,0.532352941,1,0.9558,10.21,8.39,1,1,0,1,1,0,0,0,1,0,1,0.4057536996171361,1,1
42,0.99,0.647731481,1,0.99,9.02,20.27,1,0,1,1,1,0,1,0,1,1,1,0.5346471366065761,1,1
29,0.9959,0.638191593,1,0.9959,7.0,13.09,1,1,1,1,1,1,1,1,1,1,1,0.5077182590348817,1,1
5,0.8481,0.678571429,1,0.8481,5.91,1.67,1,0,0,0,1,1,0,0,0,1,1,0.35796683780729244,0,0
380,0.8212,0.406694272,1,0.8212,8.22,17.45,1,0,0,1,1,1,1,0,0,1,1,0.6745045314259647,1,12
21,-0.674,0.471511777,0,0.674,11.26,21.49,1,1,0,1,1,0,1,1,1,1,1,0.685532704650035,1,1
16,0.9601,0.74,1,0.9601,6.6,2.91,1,0,1,0,1,1,0,1,1,0,0,0.3101811593811309,0,0
38,0.7512,0.638333333,1,0.7512,4.91,3.28,0,0,0,1,1,0,0,1,1,0,1,0.32072014103095137,1,5
18,0.8275,0.523263889,1,0.8275,7.85,8.45,1,0,1,1,1,1,0,1,1,0,1,0.43543392905363143,1,1
7,0.9578,0.65,1,0.9578,8.59,4.77,1,0,0,1,1,1,0,0,0,1,1,0.3814319190192236,0,0
13,0.9921,0.646153846,1,0.9921,7.27,7.12,1,0,1,1,1,1,0,0,1,1,1,0.4077359894716603,1,2
6,0.9623,0.62,1,0.9623,21.43,2.61,1,0,0,0,1,1,0,0,1,0,1,0.37175629321651765,0,0
16,0.9857,0.56,1,0.9857,7.71,6.21,1,0,1,0,1,1,0,1,1,0,1,0.4116906663998388,1,1
4,0.9022,0.596751166,1,0.9022,8.64,8.64,1,0,0,1,1,1,0,0,1,0,1,0.41433444193202906,0,0
28,0.9644,0.478902573,1,0.9644,8.22,22.95,1,1,1,1,1,1,1,1,1,1,1,0.6211956241938259,1,2
38,0.2576,0.507676768,1,0.2576,8.68,22.95,1,0,1,0,1,1,1,0,1,1,1,0.6355087797975676,1,2
44,0.9372,0.454017857,1,0.9372,12.96,10.8,1,0,0,1,1,1,1,0,1,1,1,0.4930743158353528,1,1
63,0.9393,0.666401515,1,0.9393,9.15,7.21,1,0,1,0,1,1,0,0,1,0,1,0.41901937956470486,1,1
56,0.3612,0.551073926,1,0.3612,7.89,13.09,1,1,0,0,1,1,1,1,1,1,1,0.5618056812108393,1,2
31,0.9337,0.459821429,1,0.9337,6.88,5.98,1,0,0,0,1,1,0,1,1,1,1,0.44600867497075497,1,1
94,0.9274,0.744557823,1,0.9274,10.88,4.83,1,0,1,1,1,1,0,0,0,1,1,0.40528815230238824,1,1
187,0.9854,0.589249639,1,0.9854,7.83,6.86,1,0,0,1,1,1,0,0,1,1,1,0.4783833137134855,0,0
61,0.9778,0.679848485,1,0.9778,7.06,5.13,1,1,0,1,1,0,0,1,0,0,1,0.3723928122925773,0,0
10,0.9609,0.68505291,1,0.9609,6.8,5.29,1,0,1,0,1,1,0,0,1,0,1,0.37665052012267414,0,0
13,0.9817,0.650555556,1,0.9817,14.6,9.49,1,0,0,1,1,1,1,1,1,1,1,0.4708357187218487,0,0
26,0.9349,0.547222222,1,0.9349,6.62,3.45,1,0,0,0,1,1,0,0,1,1,1,0.3964073647796816,0,0
19,0.9836,0.538095238,1,0.9836,9.21,13.16,1,0,1,0,1,1,1,0,1,1,1,0.5005921285340915,0,0
142,0.9287,0.67952381,1,0.9287,7.0,2.89,1,0,1,0,1,1,0,0,0,1,1,0.41155636154861314,1,1
23,0.924,0.572619048,1,0.924,9.23,8.33,1,0,0,1,1,1,1,0,0,1,1,0.44022735919269795,1,1
72,0.7887,0.56875,1,0.7887,5.8,4.48,1,0,0,1,1,1,0,0,1,0,1,0.39998777257523604,1,1
22,0.9667,0.607575758,1,0.9667,8.83,5.93,1,0,0,0,1,1,0,0,0,0,1,0.3909744722925387,0,0
4,0.4215,0.720833333,1,0.4215,14.08,2.44,0,0,0,0,0,0,0,0,1,0,0,0.23885264233744494,1,1
16,-0.3182,1.0,0,0.3182,9.1,5.71,1,0,0,0,0,0,1,0,0,1,1,0.4246592246183378,0,0
41,0.914,0.5625,1,0.914,7.47,3.42,1,0,0,0,1,0,0,0,1,1,1,0.3713630303254529,1,2
32,0.9858,0.615972222,1,0.9858,12.8,11.34,1,0,0,1,1,0,1,1,1,1,1,0.4652671935422501,1,1
301,0.5106,0.535648148,1,0.5106,8.31,16.76,1,0,0,0,1,1,1,1,1,1,1,0.674021411469845,1,12
10,0.9769,0.623539683,1,0.9769,8.88,12.62,1,0,0,1,1,1,1,0,1,0,1,0.4634123800042396,1,1
16,0.9595,0.559821429,1,0.9595,9.2,7.3,1,0,1,0,1,0,0,1,1,1,1,0.4121268790807261,0,0
83,0.9578,0.480769231,1,0.9578,7.53,6.1,1,0,0,1,1,0,0,1,1,0,1,0.40610835342455653,1,1
15,0.7366,0.58245614,1,0.7366,8.92,16.61,1,0,0,0,1,1,1,1,1,1,1,0.5622353441512693,0,0
43,0.9735,0.527657005,1,0.9735,6.75,16.45,1,1,0,1,1,1,0,0,0,1,1,0.5261929074086341,0,0
27,0.9877,0.483316498,1,0.9877,7.77,27.88,1,1,1,1,1,1,1,1,1,1,1,0.666550546156785,1,1
450,0.7845,0.575714286,1,0.7845,2.4,1.23,1,0,0,0,1,1,0,0,0,0,1,0.5017786253864186,0,0
5,0.7677,0.533333333,1,0.7677,9.15,5.67,1,0,1,1,1,1,0,1,1,1,1,0.42359369554435117,0,0
9,0.8885,0.694444444,1,0.8885,9.16,3.47,1,1,0,1,1,0,0,0,1,0,1,0.33549528955495994,0,0
1273,0.9157,0.675,1,0.9157,7.61,9.25,1,0,1,1,1,1,0,1,1,1,1,0.8402874291130639,1,1
95,0.9652,0.583811802,1,0.9652,9.57,9.21,1,0,1,0,1,1,0,1,1,1,1,0.4914237014138036,1,2
18,0.9664,0.648787879,1,0.9664,10.68,8.55,1,0,1,1,1,1,0,0,0,1,1,0.42026888984668015,0,0
46,0.886,0.563125,1,0.886,10.59,3.66,1,0,1,0,1,1,0,1,0,1,1,0.4133943544697858,0,0
10,0.9688,0.751666667,1,0.9688,11.2,6.87,1,0,1,1,1,1,0,0,1,0,1,0.38388456356766437,0,0
22,0.9826,0.671978022,1,0.9826,11.01,5.67,0,0,1,1,1,0,1,0,1,0,1,0.32356429404836023,0,0
5,0.9382,0.341699346,1,0.9382,10.69,8.42,1,0,1,0,1,1,0,1,1,1,1,0.4683993053496793,0,0
5,0.8965,0.565099269,1,0.8965,8.2,16.81,1,0,0,1,1,1,1,0,0,1,1,0.5223437316857433,0,0
36,0.9899,0.65,1,0.9899,7.2,6.77,1,0,1,1,1,0,0,0,0,1,1,0.37360972014073324,1,1
10,0.9744,0.58125,1,0.9744,5.79,4.2,1,0,1,1,1,1,0,0,1,1,1,0.38095811214066594,1,1
4,0.5382,0.544,1,0.5382,5.0,4.04,1,0,0,1,1,1,0,0,0,1,1,0.391601176544817,1,1
115,0.9699,0.615,1,0.9699,7.68,8.58,1,1,0,1,1,1,0,1,1,1,1,0.4903894049450677,1,4
159,0.9617,0.743813131,1,0.9617,4.81,4.94,1,0,1,0,1,1,0,0,0,1,1,0.4309460168946774,0,0
32,0.9842,0.610833333,1,0.9842,14.17,11.71,1,0,0,0,1,1,0,0,1,1,1,0.48490027952107967,0,0
26,0.9864,0.655111111,1,0.9864,7.05,8.26,1,0,1,1,1,0,0,1,0,1,1,0.40001004005515417,0,0
17,0.9967,0.554010469,1,0.9967,9.27,24.37,1,1,1,1,1,1,1,1,1,1,1,0.626333639682222,1,2
213,0.9595,0.53875,1,0.9595,9.44,13.53,1,1,0,0,1,0,1,0,1,1,1,0.5559115339275216,1,1
32,0.9985,0.509417989,1,0.9985,6.36,25.56,1,0,1,1,1,1,1,1,1,1,1,0.6377164085038445,1,8
16,0.8953,0.419342439,1,0.8953,9.54,16.39,1,1,0,1,1,1,1,1,1,1,1,0.563341522831399,0,0
21,0.9786,0.561721612,1,0.9786,10.91,12.82,1,1,1,1,1,1,0,0,1,1,1,0.48495457983666673,0,0
42,-0.4404,0.555792298,0,0.4404,10.67,8.21,1,0,0,0,1,1,1,1,1,0,1,0.5611257185595149,0,0
8,0.802,0.5,1,0.802,14.33,3.06,0,0,0,0,1,1,0,1,1,0,1,0.36062018390382594,0,0
62,0.9117,0.61584022,1,0.9117,6.54,7.07,0,0,1,1,1,0,0,1,1,1,1,0.37463438721948567,0,0
1357,0.9152,0.513333333,1,0.9152,6.21,2.98,1,0,0,1,1,0,0,0,1,1,1,0.8001004416444336,1,1
16,0.9869,0.516481481,1,0.9869,11.11,13.63,1,0,1,0,1,1,1,1,1,1,1,0.5240004641088003,0,0
20,0.8481,0.58,1,0.8481,5.8,3.25,1,0,0,0,1,1,0,0,0,0,1,0.3670162499054453,0,0
147,0.9674,0.533101852,1,0.9674,8.0,7.82,1,0,1,1,1,0,0,1,0,1,1,0.44921513246405537,0,0
3,0.9828,0.624873737,1,0.9828,7.16,12.02,1,0,0,1,1,1,1,0,1,1,1,0.4713440072148954,0,0
20,0.9652,0.536255411,1,0.9652,6.07,5.32,1,0,1,1,1,1,0,0,1,0,1,0.3811649003348502,0,0
12,0.9868,0.756673882,1,0.9868,10.34,7.64,1,0,1,1,1,1,1,0,1,1,1,0.41870664632433513,0,0
24,0.6124,0.4375,1,0.6124,17.51,1.23,0,0,0,0,0,1,0,0,1,0,0,0.27128109202945333,0,0
388,0.9591,0.589967159,1,0.9591,7.57,15.66,1,0,0,1,1,1,1,0,1,0,1,0.6339534404158708,0,0
48,0.9849,0.737777778,1,0.9849,5.25,4.64,1,0,0,0,1,0,1,0,1,0,1,0.3620977953609623,0,0
25,0.9876,0.528,1,0.9876,8.93,11.61,1,0,1,1,1,1,0,0,1,0,1,0.4492263967653074,0,0
104,0.9664,0.5453125,1,0.9664,7.12,5.92,1,0,1,1,1,0,0,1,1,1,1,0.4203379487846601,0,0
87,-0.8279,0.631895425,0,0.8279,9.35,10.77,1,0,0,1,1,0,1,0,1,1,1,0.5797335311375066,0,0
19,0.9948,0.556522556,1,0.9948,9.87,12.52,1,0,1,1,1,1,1,0,1,1,1,0.48443204875460066,0,0
11,0.9505,0.654545455,1,0.9505,7.43,4.8,1,0,0,1,1,1,0,0,0,1,1,0.3819876733208781,1,1
15,0.8316,0.554166667,1,0.8316,7.0,2.82,0,0,1,1,1,1,0,0,1,0,1,0.32285306554683246,0,0
10,0.9231,1.0,1,0.9231,9.24,2.44,1,0,0,0,1,1,0,1,0,0,1,0.34520336919980893,0,0
5,0.296,0.43,1,0.296,4.64,3.1,1,0,0,0,1,0,0,0,0,1,1,0.37574546658687946,1,1
7,0.9983,0.468587999,1,0.9983,9.47,150.35,1,1,1,1,1,1,1,1,1,1,1,0.9969537764855123,1,8
94,0.9958,0.628141186,1,0.9958,9.27,33.79,1,1,1,1,1,1,1,1,1,1,1,0.7319803998959138,1,1
30,0.965,0.520306878,1,0.965,8.0,5.44,1,0,0,1,1,1,0,0,1,0,1,0.3935465137635545,1,3
16,0.9582,0.605555556,1,0.9582,6.94,5.1,0,0,0,1,1,1,0,0,1,0,1,0.3413521564907191,0,0
74,0.9451,0.547037037,1,0.9451,8.71,4.27,1,0,0,0,1,1,0,1,1,0,1,0.42116886928483865,1,1
142,0.9825,0.735998377,1,0.9825,9.68,6.65,1,0,0,1,1,0,0,0,1,0,1,0.4014809129250045,1,4
280,0.9546,0.480535714,1,0.9546,6.59,14.01,1,0,1,1,1,1,0,0,0,1,1,0.5810901759644852,0,0
8,0.9825,0.558873457,1,0.9825,7.17,10.68,1,0,1,1,1,1,1,1,1,1,1,0.4750459990787954,1,2
19,0.9953,0.460465514,1,0.9953,8.1,39.25,1,1,0,1,1,1,1,1,1,1,1,0.7653816797864809,1,2
771,-0.9152,0.707407407,0,0.9152,5.4,6.17,1,0,1,0,1,0,1,1,0,1,1,0.764072744983845,1,2
13,-0.046,0.545138889,0,0.046,9.26,6.35,1,0,0,1,1,1,0,0,1,0,1,0.4745756338715973,1,2
11,0.6249,0.457142857,1,0.6249,10.46,4.29,1,0,0,0,1,0,1,0,1,1,1,0.39935990814470046,0,0
17,0.3818,0.67,1,0.3818,5.91,2.57,1,0,0,1,1,0,0,0,1,0,0,0.2856169038786164,0,0
39,0.9893,0.533981,1,0.9893,11.98,18.0,1,1,0,1,1,1,1,0,1,1,1,0.5634711768166655,1,2
6,0.9822,0.818181818,1,0.9822,7.04,5.39,1,0,0,0,1,1,0,1,0,0,1,0.3796121672922258,1,2
220,-0.6116,0.431565934,0,0.6116,10.06,12.75,1,1,0,0,1,0,1,0,0,1,1,0.6544911562009996,1,13
7,0.6494,0.612121212,1,0.6494,9.47,4.5,0,0,1,1,1,0,0,0,1,0,1,0.3121778764404787,1,2
25,0.9559,0.502882395,1,0.9559,6.32,17.41,1,0,1,1,1,1,1,1,1,1,1,0.555396440452403,0,0
6,0.9118,0.46468254,1,0.9118,8.27,7.27,1,0,0,0,1,0,0,1,1,0,1,0.40191989524026767,0,0
12,0.9863,0.554822813,1,0.9863,8.0,25.18,1,1,1,1,1,1,1,0,1,1,1,0.6162629615354706,0,0
266,0.9153,0.611538462,1,0.9153,6.82,5.3,1,0,0,0,1,1,0,0,1,1,1,0.5000257954719302,0,0
8,0.9885,0.690357143,1,0.9885,7.99,6.27,1,0,0,1,1,0,0,1,1,1,1,0.38489426085613787,1,1
65,0.91,0.56875,1,0.91,3.51,2.41,1,0,1,1,1,0,0,0,0,1,1,0.34601411570958746,0,0
165,0.7351,0.5,1,0.7351,4.1,1.47,0,0,1,0,1,0,0,0,0,0,1,0.33524800104710634,0,0
9,0.9335,0.406436314,1,0.9335,9.09,19.2,1,0,1,0,1,1,1,1,1,1,1,0.5862120042578324,1,2
17,0.9118,0.47244898,1,0.9118,6.65,2.6,1,0,0,0,1,0,0,0,1,1,1,0.36012912281296194,0,0
3,0.9919,0.47965368,1,0.9919,9.98,19.67,1,1,1,0,1,0,1,1,1,1,1,0.5566510120022264,0,0
80,0.0258,0.403333333,1,0.0258,10.62,2.45,1,0,0,0,1,0,0,0,0,1,0,0.35310411827257304,0,0
3,0.9843,0.521343996,1,0.9843,12.05,32.54,1,1,1,1,1,1,0,0,1,1,1,0.6796130598905405,0,0
7,0.9682,0.658333333,1,0.9682,4.32,2.69,1,0,0,1,1,0,0,0,1,0,1,0.31776345161517405,0,0
23,0.8979,0.6375,1,0.8979,7.62,7.96,1,0,1,1,1,1,1,0,1,1,1,0.4345129729122684,0,0
11,0.9842,0.58,1,0.9842,7.22,10.72,1,0,0,1,1,1,0,0,1,0,1,0.43478339104262614,1,2
3,0.9531,0.696938776,1,0.9531,6.94,5.13,1,1,1,0,1,0,1,0,1,0,1,0.35736403759194063,0,0
35,0.875,0.36547619,1,0.875,10.1,5.04,1,0,1,0,1,1,0,0,0,0,1,0.40224701845569155,1,1
44,0.34,0.0,1,0.34,9.09,3.86,0,0,0,0,0,0,0,0,0,1,1,0.364953288181831,0,0
37,0.9964,0.507201561,1,0.9964,6.84,18.95,1,0,1,1,1,1,1,0,1,1,1,0.5582597810344455,1,2
23,0.9924,0.517949453,1,0.9924,8.93,15.48,1,0,1,1,1,1,0,1,1,1,1,0.5244801376351856,0,0
218,0.9937,0.536171171,1,0.9937,9.76,27.98,1,0,1,1,1,1,1,1,1,1,1,0.7212222018037466,1,3
160,-0.5916,0.4075,0,0.5916,7.08,7.61,1,0,0,1,1,1,0,0,0,0,1,0.5695429343004021,1,1
58,-0.8366,0.559166667,0,0.8366,8.03,5.02,1,0,0,1,1,0,0,0,1,0,1,0.48427096406525394,0,0
220,0.9873,0.75,1,0.9873,4.95,4.76,1,0,0,1,1,1,1,0,1,1,1,0.4652630954408732,1,2
52,0.9889,0.692104377,1,0.9889,8.34,11.52,1,1,1,1,1,1,1,1,1,1,1,0.49782118838800005,0,0
9,0.7506,1.0,1,0.7506,8.04,1.65,0,0,1,0,1,1,0,0,1,1,0,0.2594714703139059,0,0
1,0.9916,0.678148148,1,0.9916,5.95,6.1,1,0,0,0,1,1,0,1,1,1,1,0.4186130748503294,0,0
20,0.6377,0.6066,1,0.6377,10.95,17.82,0,0,1,1,1,1,1,0,1,1,1,0.5105613070399205,1,3
13,-0.688,0.484375,0,0.688,10.13,5.73,1,0,0,0,1,0,1,0,1,0,1,0.4933204313724813,0,0
9,0.9802,0.605621315,1,0.9802,6.86,17.28,1,0,0,1,1,1,0,1,1,1,1,0.5354431899269385,0,0
