,first_page_exposure,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
441438,132,0.9925,0.547178508,11.78,23.36,3,1,1,2,14,3,1,0,4,4,12,0.6452631452094905
741005,136,0.8176,0.64,7.6,10.44,1,0,0,0,2,3,3,0,0,2,8,0.5005719757139958
754044,34,0.9469,0.675,5.1,2.73,1,0,0,1,2,2,1,0,1,0,2,0.3490404823666017
327919,226,0.9441,0.45639881,9.05,16.32,4,0,1,4,8,7,1,2,1,4,5,0.638399525377054
644820,8,0.9794,0.652478632,4.17,5.35,3,0,0,0,6,2,0,2,0,1,5,0.3978022760273135
279683,77,0.9806,0.336678005,12.15,33.6,15,10,0,3,9,8,1,4,0,7,5,0.7912448375474872
656966,87,0.9516,0.542900132,7.23,13.29,5,0,1,3,6,0,1,1,3,2,10,0.48965219056467857
647005,5,0.9581,0.579166667,13.89,5.42,0,0,0,1,5,1,0,1,2,0,5,0.376460184526067
62300,4,0.9752,0.571477273,8.53,8.98,4,1,1,0,6,2,0,2,3,1,4,0.43258465787719597
455305,58,0.8225,0.9,5.15,2.04,2,0,0,0,2,0,0,0,1,0,2,0.3132238573542767
364576,59,0.9905,0.670771757,7.11,22.18,8,0,0,2,15,3,1,2,1,11,12,0.6145471271268191
479335,91,0.9042,0.65,11.95,2.97,1,0,0,0,2,0,0,1,0,1,3,0.37274417714720326
140486,69,0.9485,0.670568182,5.81,4.7,2,0,0,0,5,2,0,0,0,2,4,0.40102789778357595
759022,234,0.9712,0.578240741,5.46,5.11,4,0,1,0,4,1,0,0,1,1,3,0.4638635654052856
195580,89,0.9916,0.559963145,6.72,12.94,4,1,3,1,12,1,1,1,2,3,5,0.5067072355522938
406165,57,0.9216,0.528333333,8.81,8.29,1,0,1,3,2,1,2,1,2,0,7,0.4230247469506876
90122,25,0.9225,0.700454545,7.34,6.24,4,0,0,0,4,1,1,1,0,2,6,0.39052152112743543
652602,38,0.9682,0.704285714,12.27,4.03,0,0,0,4,2,1,0,1,0,1,0,0.33546479767741266
39722,224,0.7845,0.356538462,4.33,6.77,2,0,0,0,5,2,0,1,0,1,4,0.5563568046145742
557176,22,0.8718,0.6125,8.31,2.26,2,0,0,0,3,0,1,1,2,0,0,0.34438097150082553
296399,9,0.9816,0.52775,9.09,10.43,1,0,1,2,5,2,0,1,3,2,5,0.44510161246410784
716130,34,0.9403,0.764285714,8.65,4.95,6,0,0,5,2,4,0,1,1,2,5,0.34864234415801365
712565,8,0.989,0.660178571,9.28,13.9,2,0,1,0,5,2,1,0,6,2,11,0.4558892868774539
243261,4,0.9688,0.399450549,6.47,4.85,2,0,0,4,2,2,0,0,1,0,7,0.39861039065570014
589953,477,0.9874,0.640731293,6.71,6.57,1,0,1,4,8,1,1,0,5,0,9,0.5186248049177468
393572,310,0.7096,0.560714286,10.12,4.42,1,0,0,1,2,1,1,0,0,1,0,0.49106331696489736
170148,29,0.955,0.468221691,9.91,11.09,2,0,0,1,4,1,1,0,0,1,9,0.48129789955245256
606731,120,0.9862,0.80625,6.82,4.77,4,0,1,1,6,0,0,1,0,0,2,0.37098947470540183
291184,5,0.9764,0.387151515,9.58,16.7,8,0,0,5,4,2,1,1,2,2,12,0.5310939083261865
291676,29,0.9645,0.530622711,9.08,9.71,3,1,0,1,4,5,1,0,2,0,6,0.4669655748667335
398416,146,0.9694,0.620727273,6.7,8.62,1,0,0,1,8,2,0,0,3,1,6,0.4677349200461801
506731,26,0.9712,0.608333333,7.35,9.97,4,0,0,1,10,6,0,0,1,2,6,0.4795785579280978
23513,14,0.9889,0.477601411,9.86,14.87,4,1,0,4,11,3,1,2,2,2,11,0.5205455891299784
548161,283,-0.8255,0.399984127,5.73,25.0,6,1,0,0,4,3,8,5,2,3,27,0.8271750480564724
479147,15,0.9986,0.575411591,7.62,23.18,3,1,0,4,17,3,1,1,5,2,14,0.5976990238947522
584309,81,0.4404,0.733333333,8.04,2.6,1,0,0,0,1,1,0,0,0,1,3,0.38600864740686663
504607,61,0.8001,0.506100713,9.47,21.02,7,0,1,3,6,3,1,1,0,5,17,0.6218175331207318
473394,103,0.8225,0.489795918,9.52,3.78,1,0,0,4,3,1,0,0,1,0,1,0.4005798138905535
271157,9,0.8258,0.833333333,8.44,2.31,0,0,1,0,1,0,0,0,1,1,2,0.3064023823233316
139804,5,0.9022,0.482222222,7.5,4.66,0,0,1,0,2,1,1,0,1,0,4,0.3954342622423702
392946,24,0.9854,0.83,5.82,5.89,2,0,0,1,9,0,1,2,2,0,6,0.3504000865749087
353796,28,0.988,0.693888889,8.64,5.91,4,0,2,0,3,0,0,0,1,1,1,0.3641505809252933
74953,33,0.778,0.505003885,9.09,12.49,6,0,0,0,8,2,3,4,1,3,13,0.52749060081027
215490,55,0.9467,0.435805861,6.29,7.55,3,0,0,1,4,1,2,0,1,3,4,0.45129443532140523
623516,109,0.9555,0.501955782,7.14,6.67,0,0,0,1,9,3,0,0,1,0,4,0.470425669118109
378235,8,0.9246,0.8,11.33,3.29,0,0,0,0,3,1,0,0,1,1,1,0.3222838072501696
25871,52,0.9723,0.397256778,10.0,8.34,3,0,1,2,4,1,1,1,0,2,4,0.46137663705923077
603689,164,0.6808,0.67,19.06,2.66,2,0,0,0,2,0,0,1,0,0,2,0.39338537915633515
536620,112,0.9274,0.522916667,8.68,5.98,2,1,0,0,3,0,0,0,0,1,1,0.4384957820873426
292764,49,0.5267,0.388666667,5.96,3.67,1,0,0,0,1,1,0,1,3,0,4,0.4407473535296481
649551,56,0.9719,0.5325,9.51,11.03,2,1,1,2,3,1,0,2,2,1,8,0.46590612531562725
203505,8,-0.6245,0.646527778,8.68,6.27,0,0,0,2,6,1,0,0,2,0,5,0.47791375886286364
242165,31,0.989,0.576608187,6.62,13.13,11,1,1,5,4,5,0,0,2,1,6,0.474864509778133
228946,24,0.9903,0.639315949,7.39,22.31,12,0,1,7,13,3,0,4,1,4,16,0.5801501220084593
475877,262,0.9136,0.816,7.32,1.69,0,0,1,0,3,0,0,0,1,0,3,0.3824711848812776
164397,19,0.9922,0.653555556,6.86,7.1,2,1,0,1,4,2,0,0,3,1,2,0.38879641990745134
494650,28,0.9652,0.524542125,9.55,6.4,3,0,1,0,5,2,1,0,1,0,4,0.4180663322029249
736358,25,0.5574,0.456333333,5.47,3.69,2,0,0,1,1,0,0,0,1,1,3,0.4113939587735505
755339,26,0.9321,0.627857143,7.11,5.99,2,0,0,0,6,2,1,0,1,0,1,0.4004932784775757
60262,7,0.2263,0.600592593,9.31,12.87,2,0,0,0,3,1,1,3,1,3,5,0.5255390156374019
559250,21,0.9042,0.725,12.0,1.6,0,0,0,2,4,1,0,0,2,0,2,0.3093076548162354
590552,19,0.9973,0.528612853,8.69,31.32,13,4,4,8,14,6,2,8,7,4,25,0.6886217562584034
46609,3,0.8316,0.519230769,8.62,10.4,3,0,0,0,1,2,1,0,0,0,8,0.46987519874585565
545238,30,-0.1027,0.37967033,8.72,6.4,1,0,0,0,2,4,0,0,0,0,5,0.5379901619039016
463056,211,-0.9765,0.602777778,6.49,6.95,1,0,0,0,3,0,1,1,1,2,5,0.5980617964107882
320254,56,0.9839,0.673611111,10.5,4.79,1,0,1,2,3,1,0,1,1,0,3,0.3635448692727889
418672,28,0.9967,0.606078644,7.02,28.62,15,0,2,6,18,2,2,0,5,3,16,0.6308624321119883
356900,42,0.9856,0.558419913,6.59,8.62,6,0,1,1,8,1,0,1,2,1,9,0.4409349106636065
395715,336,0.4608,0.25,7.04,6.11,2,0,0,0,3,2,0,1,0,2,0,0.6201336039619606
304925,8,0.9552,0.383358396,9.81,8.83,4,0,1,3,4,0,0,1,0,5,8,0.4500138873960623
532838,37,0.9904,0.621583333,9.94,9.77,5,0,0,2,8,4,0,0,3,3,4,0.4422408599519523
536141,5,0.9944,0.525238095,9.11,17.51,4,1,0,1,11,3,3,0,3,5,14,0.5464568335089987
56256,69,0.9493,0.421212121,13.16,10.43,2,0,1,1,1,2,0,0,1,1,6,0.48886789895534916
712072,39,0.8335,0.676666667,8.76,4.07,1,0,0,2,3,0,0,0,2,0,3,0.35060011003210606
362591,248,0.9584,0.74043956,8.28,6.27,2,0,0,0,6,0,0,1,3,0,5,0.4421749293859923
199490,8,0.9874,0.486792208,7.09,12.06,5,0,0,1,8,5,2,0,1,3,8,0.5078938128167904
155734,6,0.6705,0.400757576,6.23,3.26,1,0,0,1,4,0,0,0,1,0,1,0.405465164598237
741258,31,0.9834,0.588928571,8.08,15.2,3,0,3,5,12,3,0,1,0,3,10,0.5096659126376766
433268,352,0.9918,0.527333333,7.15,12.87,7,0,0,3,8,4,0,1,3,4,7,0.6094493930708557
519764,28,0.9518,0.497493734,14.98,12.74,3,0,0,0,6,7,1,1,0,1,7,0.5368127068000431
276883,7,0.9829,0.599509804,6.85,10.68,5,0,1,2,7,2,1,1,1,1,12,0.44730241750218824
646722,7,0.9618,0.364285714,10.2,8.81,2,1,1,2,3,2,0,1,0,0,6,0.465549339525511
221674,7,0.9688,0.443636364,5.65,10.21,4,0,0,3,6,4,0,0,2,1,7,0.4752042336068567
416729,32,0.9877,0.593529412,8.04,9.2,7,0,1,4,4,4,0,3,1,1,6,0.43766819222770315
29700,5,0.9769,0.554166667,12.82,12.32,0,0,1,3,6,2,0,1,3,1,14,0.45683262288666426
720835,19,0.9313,0.559,5.68,5.74,4,0,0,0,4,0,0,0,4,0,5,0.3866942074701516
145673,2,0.9919,0.569504762,9.62,15.03,4,0,1,2,5,3,3,1,5,1,8,0.4772646198308566
11197,115,0.9907,0.692063492,13.03,8.67,2,0,1,1,3,0,0,4,1,1,4,0.42881925551000694
640034,4,0.9931,0.636517705,6.02,17.08,9,0,0,4,10,2,1,1,2,5,10,0.5056012568375464
653337,81,0.885,0.350519481,8.97,9.49,1,0,0,3,5,1,0,1,0,0,7,0.5034954391080985
108387,5,0.9337,0.554166667,7.43,2.72,0,0,0,0,2,1,1,0,2,1,0,0.35482638137895034
88131,5,0.9861,0.504100529,7.71,7.08,2,0,2,5,6,3,2,0,0,1,4,0.4021054475500153
640860,39,0.9275,0.493482143,9.42,8.27,2,0,0,0,6,2,1,0,2,0,7,0.4540811122077249
103361,10,0.967,0.595913462,9.57,12.68,1,4,1,0,3,2,3,4,2,2,5,0.4714290206744609
717914,10,0.9664,0.608333333,9.16,6.11,1,0,0,0,4,1,0,0,1,1,5,0.3919077734385647
617637,211,0.9652,0.516666667,4.26,4.64,2,0,0,0,4,2,1,0,2,2,3,0.4672980265772933
743790,5,0.9689,0.497222222,12.94,18.73,5,0,1,2,5,0,3,1,9,10,5,0.5006207794375176
99039,31,0.9287,0.702,13.87,1.47,0,0,0,0,5,1,0,1,0,0,1,0.33266842188233503
606217,89,0.9805,0.496078431,9.02,8.56,0,0,0,0,3,0,1,0,5,3,3,0.4415699919331446
759801,8,0.9825,0.764285714,7.41,4.72,0,0,1,0,4,2,0,0,2,1,2,0.34699197426401934
533842,3,0.7523,0.45800207,7.18,12.79,5,1,1,3,7,1,2,0,1,1,3,0.4902557140792799
697822,20,0.9558,0.486554622,9.26,12.18,3,0,0,1,6,2,0,1,2,1,8,0.49371630870672456
543530,73,0.8933,0.519444444,7.3,8.17,7,0,0,0,6,3,0,0,0,5,2,0.4806962070269011
566922,754,0.9853,0.54792038,5.46,9.65,5,0,0,1,10,0,0,1,0,2,7,0.7035884189157278
686772,295,-0.8758,0.660622711,6.1,9.17,5,1,1,0,6,2,2,0,1,2,4,0.6414748322796371
628906,31,0.9607,0.65125,6.46,2.64,2,0,1,0,3,1,0,0,0,1,4,0.35570963702737707
677217,7,0.991,0.617783094,8.99,9.27,5,0,1,0,7,1,0,0,0,1,6,0.42991152651316533
709291,437,0.9042,0.689285714,7.46,5.24,2,0,0,0,2,0,2,1,1,1,2,0.5071895114497975
636496,6,0.9932,0.531334416,9.54,9.8,0,1,2,2,14,1,0,0,2,1,6,0.44198888260619107
402846,34,0.9769,0.594791667,8.55,11.75,2,0,1,2,6,3,0,3,0,2,10,0.4863835583503576
40642,114,-0.4692,0.341176471,8.48,10.25,3,0,0,0,4,3,0,1,0,6,5,0.6445132095730084
489272,65,0.9718,0.405,8.81,11.71,5,0,0,1,7,5,0,1,1,1,7,0.5433560690824748
195291,12,0.9393,0.606084656,8.64,4.11,2,0,0,0,3,0,0,0,1,0,4,0.3639390844970727
369867,303,0.8078,0.525698413,7.47,11.65,4,1,0,4,7,1,0,0,1,1,6,0.5686298367490175
522238,48,0.9876,0.606746032,8.6,10.4,5,2,1,2,8,1,1,2,3,1,10,0.4420651873527849
507951,126,0.9506,0.558458647,7.68,13.54,2,0,2,2,4,7,0,1,2,2,8,0.5550914333077207
646615,14,0.9909,0.491908213,13.27,12.55,2,1,0,5,7,4,0,0,3,2,10,0.47228064052529917
283839,15,0.9915,0.553015873,5.27,11.59,6,0,2,2,8,0,0,1,4,3,8,0.446605620639358
736766,29,0.9335,0.525075758,8.07,8.86,1,1,0,2,6,0,1,0,3,1,6,0.4242048938370498
617423,95,0.9785,0.457922824,9.43,17.32,6,0,0,3,7,2,0,2,2,2,6,0.5753463568683478
275769,14,0.9335,0.555428571,7.7,9.02,5,0,0,1,4,1,0,0,1,0,12,0.4372410091386302
447634,96,0.9615,0.65828125,8.06,13.4,4,0,1,1,10,2,0,2,1,1,9,0.514015008172435
555373,32,0.9349,0.77,6.02,3.39,3,0,0,1,3,2,0,1,1,2,1,0.3443309807119159
400499,376,0.9891,0.588461538,7.58,5.6,1,0,1,1,6,2,0,0,3,1,1,0.5087234956978306
529176,9,0.9865,0.483452381,7.66,6.9,4,0,0,0,7,0,1,2,0,0,7,0.43010812100123175
245140,9,0.9559,0.5875,7.0,4.13,5,0,1,0,2,0,0,0,1,2,3,0.3636875343216414
115157,6,0.981,0.613095238,7.64,6.63,4,0,1,0,5,1,0,2,3,2,3,0.3915174442179864
252387,15,0.9337,0.827777778,7.0,3.97,1,0,0,2,3,0,0,0,0,1,3,0.31972072806963153
432291,74,0.9969,0.483313464,8.02,37.11,15,1,0,2,23,0,5,2,9,2,26,0.7564246768392002
293625,8,0.9652,0.513444444,8.37,11.71,2,2,1,0,4,4,1,3,3,4,9,0.4936460940447029
637098,30,0.9509,0.676785714,6.92,2.98,3,0,1,2,2,0,0,3,0,0,1,0.3412937463582485
681185,21,0.9846,0.666666667,9.1,3.89,1,0,1,0,5,1,0,0,3,1,3,0.3494231575033986
563159,16,0.9906,0.650824176,9.47,9.74,2,1,0,0,7,2,2,4,2,1,4,0.43683952375909507
721645,32,0.9708,0.529831933,10.69,7.37,4,1,0,0,7,2,0,0,1,1,1,0.4338389426487922
378151,14,0.9559,0.816666667,4.95,4.45,0,0,0,0,5,1,0,0,1,0,7,0.34493603510793597
624731,17,0.93,0.66,8.02,3.07,0,0,0,0,3,1,0,0,1,1,2,0.35181319235630815
736706,49,0.7096,0.495795455,8.22,5.3,3,0,0,0,4,2,0,0,0,1,6,0.44589341381137215
678859,52,0.9252,0.746938776,5.68,4.41,3,0,2,0,4,1,1,1,0,0,2,0.36528884009131163
83786,7,0.6631,0.443404635,8.73,10.21,2,0,1,0,7,1,0,1,2,4,5,0.49414978751655525
765459,12,0.9899,0.505155556,7.44,13.31,3,0,0,0,7,2,0,1,2,1,7,0.5078794464779058
556471,19,0.9152,0.647333333,10.7,1.45,0,0,0,0,3,1,0,0,1,0,1,0.3338109739945239
176797,4,0.9736,0.523809524,8.77,4.52,1,0,2,0,1,0,1,0,1,2,0,0.36855662492656804
378899,36,0.9607,0.6775,6.77,6.33,6,0,1,2,4,0,0,0,0,0,4,0.37518103450950147
36302,10,0.9834,0.531824176,11.52,18.02,3,0,4,10,12,1,2,4,1,6,6,0.4954704901582481
507826,28,0.9287,0.6,7.16,3.11,0,0,1,1,5,1,0,0,1,0,3,0.36333370694423556
66410,98,0.9909,0.658842975,10.25,12.44,5,0,1,3,11,1,0,1,3,2,6,0.4683881572880852
762650,44,0.9818,0.606120301,7.75,11.25,5,0,1,2,4,1,2,1,2,2,10,0.4459771204527262
507882,13,0.9732,0.8875,3.7,2.09,1,0,0,0,1,0,0,0,1,0,1,0.2939378850530648
720273,33,0.8807,0.499159664,6.4,6.48,4,0,1,2,5,0,0,1,2,3,7,0.41545387774829656
431967,177,0.6077,0.512755102,8.78,6.26,1,0,0,1,3,1,0,1,2,2,1,0.48369449663738
238851,9,0.9752,0.508035265,6.94,9.42,2,0,0,2,9,1,0,1,1,2,8,0.452428750231362
334746,2,0.6808,0.485,9.94,4.2,3,0,0,1,4,3,0,1,0,1,2,0.41910597898626056
255200,20,0.9919,0.550714286,5.94,10.09,3,0,1,1,8,1,0,2,0,2,11,0.4668435455983484
178947,3,0.9954,0.638079179,10.05,18.58,3,1,1,3,12,2,1,1,4,6,8,0.5171434645601463
61570,12,0.987,0.506134921,10.12,16.26,6,0,0,2,11,3,0,2,2,3,7,0.5428032798477099
450693,552,-0.5267,0.513333333,8.59,9.55,3,1,0,2,4,2,0,1,2,3,6,0.7203874391164261
705040,35,0.6272,0.5015625,8.95,11.61,4,1,0,4,4,2,1,1,0,3,9,0.4976465436541953
245864,5,0.8689,0.805,12.1,2.61,2,0,1,0,2,1,0,0,0,0,2,0.31561203298426327
284922,194,0.5095,0.444155844,8.02,2.88,0,0,0,0,3,2,2,0,0,0,3,0.4839806308340559
510060,7,0.296,0.35,8.02,2.69,0,0,0,0,2,0,0,0,0,0,2,0.43907819431817013
421964,44,0.9912,0.625555556,8.33,12.72,2,0,2,4,7,2,0,2,3,3,13,0.46252700818951203
515461,18,0.946,0.457051282,3.76,4.7,1,0,0,0,8,1,1,0,2,0,8,0.41632917483322845
30117,32,0.3182,0.406730769,8.95,6.46,2,1,1,1,0,1,1,0,0,0,4,0.4711081582574657
238325,62,0.9485,0.496626984,6.78,6.48,4,0,0,0,6,1,0,1,0,2,5,0.449474263752085
681877,28,0.9741,0.694693878,8.32,9.4,2,0,1,3,7,1,0,3,4,2,9,0.40315857604048577
515484,38,0.9117,0.903333333,8.23,3.32,1,0,0,1,1,1,1,1,1,1,2,0.31081718361978256
31784,4,0.2589,0.461111111,5.36,4.22,4,1,0,0,1,1,0,1,0,1,1,0.44606456356838886
305878,34,0.7964,0.576,7.32,2.57,1,0,0,1,2,0,0,1,0,0,2,0.3690238543945458
685940,56,0.9908,0.594895833,10.46,9.83,3,0,0,1,7,1,0,0,4,3,7,0.43781210883065313
553411,12,0.8932,0.440333333,6.13,4.79,5,0,1,0,1,0,1,0,2,0,4,0.3959150751228674
314796,9,0.9628,0.542226614,10.29,14.68,5,0,0,1,5,3,1,0,2,4,15,0.5113534195859398
31414,49,0.9941,0.620002823,7.6,9.48,2,0,2,3,11,0,0,1,2,2,4,0.42323775965200744
352619,18,0.9917,0.623869949,5.56,9.77,4,0,1,0,7,1,1,0,2,0,8,0.43284086804968464
441988,76,0.9712,0.701190476,4.44,4.5,1,0,0,0,7,1,0,0,1,1,5,0.3888394206204841
282745,55,0.8104,0.583333333,7.03,3.17,0,0,0,0,3,1,0,0,1,0,3,0.388335096271785
399628,250,0.9669,0.443659148,5.82,9.4,2,1,0,1,5,3,0,1,1,2,7,0.5634948611586648
760964,24,0.9426,0.449058957,7.72,13.66,4,0,0,2,5,3,1,2,3,2,7,0.5173657042409149
672002,27,0.296,0.488333333,10.5,6.24,1,0,0,1,1,2,2,0,0,1,6,0.45992029723695044
332999,812,0.9509,0.425,8.72,8.21,1,0,1,2,0,3,1,4,1,6,8,0.7253938704615562
167330,56,0.9708,0.505342971,6.79,14.51,6,0,0,1,11,3,0,1,3,2,14,0.5458865335182949
725898,21,0.9274,0.69047619,7.2,2.88,1,0,0,0,1,0,0,0,2,0,1,0.33279947949655014
150913,14,0.9509,0.509504132,6.94,4.14,1,0,0,0,6,0,0,0,0,5,3,0.395733555171841
563237,33,0.9524,0.5,10.37,9.86,0,0,0,1,5,3,1,0,0,2,7,0.475951771411746
755352,13,0.7783,0.546428571,4.8,3.48,1,0,0,2,3,0,0,0,0,1,2,0.3758680527316387
294177,12,0.9517,0.690909091,4.08,2.89,1,0,0,0,5,0,1,0,0,0,4,0.34503406804278586
711154,19,0.9081,0.625,9.44,3.0,2,0,0,0,1,1,1,0,2,1,1,0.3470397993336303
355816,38,0.8985,0.405982143,8.27,13.49,3,0,0,1,5,4,0,4,0,0,7,0.5634552755826222
399842,32,0.9898,0.523518187,7.01,15.26,2,2,0,6,15,1,1,2,3,2,13,0.5053016636259847
215917,51,0.9826,0.716574074,6.28,4.66,1,0,1,3,3,0,0,1,3,2,3,0.34005793011982705
579289,194,0.492,0.460185185,4.48,4.03,2,0,0,0,2,1,0,0,0,0,2,0.496457286636635
631678,56,0.9782,0.609607843,5.94,8.78,2,0,1,1,6,4,1,0,3,3,3,0.4444604465990208
220983,24,0.9134,0.611428571,9.36,12.91,4,0,0,1,14,1,1,3,0,1,7,0.49872720517611263
450483,71,0.9898,0.549166667,7.74,10.58,2,0,2,3,3,1,0,1,1,0,8,0.45683786681506355
424525,16,0.9847,0.540562457,6.07,10.84,7,0,0,4,10,0,0,0,1,0,5,0.4413472507610853
93302,13,0.9517,0.618541667,6.64,2.16,0,0,0,2,4,1,0,3,0,0,1,0.3494149015336424
146585,5,0.9924,0.516740878,10.55,21.11,5,0,1,2,6,3,1,1,3,5,15,0.5810100723993582
214882,18,0.8555,0.38,9.16,3.94,0,0,0,2,2,1,0,0,1,0,3,0.4043070706592655
734754,184,0.9757,0.503253968,9.44,19.54,5,0,0,2,5,4,1,2,5,4,9,0.625822329054773
713894,71,0.8625,0.4475,5.66,1.01,0,0,0,0,1,1,0,0,2,0,0,0.38443782151420497
429697,2384,0.9325,0.490648148,6.4,10.72,4,0,0,1,4,1,1,0,0,3,10,0.9628894508970858
343559,139,0.9777,0.549509804,14.46,14.79,3,0,0,0,3,5,1,1,5,1,6,0.54935167203075
378809,9,0.0352,0.430419501,7.31,15.28,3,2,1,1,4,1,0,4,0,2,9,0.6066705354489167
765704,18,0.9735,0.513730159,7.23,17.47,7,1,2,0,5,2,1,0,0,6,14,0.5601997967340615
187841,152,0.9584,0.5865,6.78,4.27,2,0,1,0,5,1,1,0,0,1,2,0.42614370937534607
171654,68,0.9823,0.538888889,11.2,9.77,2,0,0,3,4,1,2,1,2,1,5,0.43911677310084923
131756,11,0.0,0.499421769,12.21,32.85,5,0,0,1,3,2,7,1,2,5,14,0.7510417890361273
454198,8,0.836,0.503439153,10.78,9.72,3,0,0,4,3,1,0,1,4,0,8,0.4248351626530177
342320,25,0.7906,0.339833333,9.21,5.98,1,0,0,1,4,5,0,1,1,2,4,0.48121521765814623
630048,19,0.981,0.496025132,11.17,11.24,6,0,0,0,14,1,0,3,4,2,7,0.4841871451343454
602355,15,0.926,0.688888889,11.6,2.0,0,0,0,0,5,0,0,0,1,0,5,0.3286388787609457
27960,17,0.8497,0.523979592,13.44,6.89,1,1,1,0,4,2,0,1,1,0,6,0.42791699021328694
67871,18,0.9799,0.651239607,6.49,11.69,3,0,1,2,4,0,0,0,5,1,13,0.42059235748357043
198437,6,0.8695,0.57,8.26,3.39,2,1,0,0,1,1,0,0,2,0,1,0.3625383458202918
655736,58,0.9919,0.55962963,9.38,8.39,3,0,1,2,7,3,0,0,4,1,7,0.43324745353180594
395406,1794,-0.8807,0.604545455,5.26,6.42,3,0,0,0,1,0,1,1,0,0,4,0.9301187031633262
457589,9,0.908,0.460714286,7.66,4.3,2,0,1,0,4,1,0,0,1,0,3,0.40046148116548536
632320,67,0.5267,0.469142857,6.31,4.01,0,0,0,2,3,3,0,0,0,0,5,0.44974628494641644
428111,28,0.975,0.491666667,7.02,5.1,0,0,0,2,4,1,0,0,2,0,1,0.39264132972755705
762737,4,0.9801,0.642592593,8.07,3.51,1,0,0,1,4,0,0,2,0,1,3,0.35172531428065035
729623,9,0.9895,0.57815873,9.0,9.56,6,2,0,3,6,2,0,0,2,2,5,0.4215277917027368
606940,1378,-0.8225,0.500833333,6.76,9.53,4,0,0,2,3,1,1,1,0,2,3,0.89994169953384
118602,25,0.9947,0.512499537,18.42,16.67,0,2,0,1,14,2,0,0,1,1,20,0.5507334309034487
644776,11,0.9451,0.516071429,9.72,3.57,1,0,0,0,4,1,1,0,0,0,3,0.3813266930210211
273703,737,0.3612,0.726041667,6.68,5.3,4,0,0,2,2,3,0,0,0,1,2,0.6526237132176784
81374,5,0.7717,0.525074405,10.81,20.1,3,3,0,0,8,1,0,1,4,5,21,0.5882054793761161
144843,35,0.9333,0.7,7.15,6.67,1,1,0,2,3,1,1,2,2,0,0,0.37619248845439
468080,23,-0.1779,0.514814815,8.09,4.97,5,1,0,0,2,0,4,0,0,1,4,0.4597132695679353
175241,7,-0.2942,0.5495671,7.77,8.78,1,0,0,1,1,4,1,0,2,0,4,0.5192494804087695
385210,10,0.9595,0.63125,11.97,4.66,1,0,0,0,2,0,0,0,0,0,0,0.3598984892937808
275856,67,0.7096,0.631944444,10.19,6.76,3,0,0,1,3,3,1,0,3,0,4,0.4217718761469571
703368,24,0.9313,0.494318182,8.51,4.19,2,0,0,0,4,0,0,1,2,3,1,0.3904033510647471
620335,542,-0.9022,0.580555556,8.1,8.81,0,0,0,0,2,0,7,0,0,1,3,0.7054985265246164
398085,148,0.643,0.477951389,7.59,11.99,3,1,0,2,6,0,1,3,0,3,10,0.5564578831684862
339056,40,0.9817,0.53682209,6.38,11.91,5,0,1,1,12,4,2,0,3,3,7,0.4975397040173589
190325,7,0.9945,0.501858974,8.41,12.77,4,1,1,0,12,4,1,0,2,3,6,0.5119202854086007
153736,26,0.9881,0.534505772,13.05,14.44,7,0,1,4,8,4,1,0,1,3,4,0.4977821949170785
114380,20,0.0889,0.663494624,10.14,21.62,4,4,0,8,6,2,4,3,7,3,9,0.5593963818708012
461202,33,0.9941,0.493181818,7.57,17.7,13,0,0,4,9,1,2,0,5,2,5,0.5165347021053658
367662,18,0.9814,0.583333333,7.79,11.74,10,0,1,4,7,1,0,5,2,2,6,0.4518346964822474
292164,105,0.9442,0.571212121,6.87,6.07,2,0,0,2,3,4,0,1,0,1,6,0.4483687406837716
432878,144,0.963,0.5325,9.43,12.31,6,0,0,3,7,4,1,0,2,3,6,0.5250939939605277
102145,11,0.7269,0.757142857,5.88,2.26,4,0,0,1,4,1,0,0,0,2,2,0.33780706193234694
381884,24,0.9705,0.641176471,6.47,10.28,3,0,1,2,6,1,0,1,4,2,12,0.42519120100052993
115430,59,0.4767,0.485714286,11.4,3.72,1,0,0,0,3,2,0,0,0,0,4,0.44132123311634003
373013,49,0.9851,0.598611111,8.9,9.3,4,0,0,0,5,1,1,1,2,0,3,0.4376892520750945
687813,27,0.9764,0.657142857,11.93,7.15,2,0,0,1,4,1,1,0,0,1,1,0.38911465925645206
534142,48,0.7462,0.502564103,10.76,10.37,3,0,0,1,6,2,0,1,1,0,9,0.49523129256429826
553248,89,0.891,0.516,5.23,2.63,0,0,0,1,4,1,0,0,3,2,0,0.39059243785320263
144022,3,0.9538,0.513068182,32.89,5.13,3,0,0,2,2,0,0,0,3,1,3,0.3370814005536043
297309,170,0.9909,0.482041344,9.53,29.82,11,1,0,5,17,3,3,0,3,4,13,0.7241096997311235
36878,33,0.949,0.454195804,9.89,7.29,4,0,0,0,3,0,1,0,2,2,3,0.42681236401134154
16714,67,0.936,0.916666667,13.2,0.72,0,0,0,0,2,0,0,0,1,0,1,0.28449938190990404
55965,60,0.886,0.584375,6.6,4.76,2,0,0,0,4,0,0,0,0,2,4,0.4041959312945522
444082,44,0.9621,0.43780112,10.17,19.93,9,0,1,7,6,1,4,4,2,3,13,0.5570776469451537
